"","12202","43157","86194","26362","94028","11069","52121","28085","41018","93008","56260","18033","42218","33063","66136","84007","81004","95500","75101","34172","67482","50502","30189","78646","89024","68066","02408","46042","55029","06088","65440","27229","63113","17300","04070","40192","92050","32013","51108","91228","31555","76540","13201","14118","87085","49007","48095","80021","19272","58194","16015","36044","57463","10387","71270","90010","59350","62041","88160","83137","01053","53130","05061","69381","44109","47001","54395","24322","21231","61001","74010","08105","29232","38185","39300","79191","03190","09122","23096","45234","72181","70550","25056","64445","22278","15014","07186","73065","82121","85191","60057","77288","37261","35238"
"53130",474.3,418.5,181.7,484.2,176.2,508.9,322.1,123.6,144.7,188.6,138.6,216.9,402.8,311.1,576.8,556.3,487.4,202.9,180.7,521.1,468.4,125.2,560.2,172,252.3,495.4,284.7,403.9,346.9,709,458.7,179.4,316.7,204.7,643.3,390.1,186.6,456.3,287.3,168.1,454.6,178.9,608.1,144.8,282.9,71,435.4,257.3,347.2,281.7,258.9,221.8,374,269.2,388,447.2,318.3,297.6,410.3,645.8,404.4,0,591.9,419.2,119.7,394,406.8,335.9,336,85.3,486.8,324.2,210.5,489.6,396.7,194.4,305.2,506.2,290.1,176.7,63.2,401.8,391.6,435.2,128.5,422.6,502.2,481.8,426.4,152.7,240.7,186.9,115,60.9
"05061",330,257,517.3,153.2,456.6,289.9,361.4,484.6,473.4,469,678.7,399.9,214.8,488.6,292.1,155.2,373,492.1,461,205.9,459,645,176.9,463.1,358.8,414.1,506.3,415.8,437.1,213.8,433.3,525.7,295.1,599.9,77.4,500.7,473.7,410.8,446.5,437.5,341.9,545.2,129.2,602.8,443.5,551.3,302.1,556.3,394.3,369.6,525.1,428.6,460.8,404.5,222.7,365.9,598.7,578.1,421.8,160.3,213.1,598.8,0,186,609.3,410.2,423.1,456.1,297.4,580.3,181.1,522,763.2,111.4,253.7,570.1,325.4,353.7,396.9,460.4,547.3,348.7,310.3,451.9,711.8,404,165.6,150,375.9,618.9,521.4,438.4,486,644.3
"69381",280.3,118.4,343.3,79.1,287.6,280.6,192.4,315.6,299.4,300,504.7,225.8,56.7,359.6,282.7,151.2,342.6,323.1,292,196.6,308,476,166.2,294.1,189.8,263.1,337.3,300.7,268.1,303.9,423.9,356.7,121,439.7,235.9,435,304.7,401.5,277.5,268.5,332.5,376.2,203,433.8,269.5,377.2,202.5,387.4,220.3,200.6,351.1,254.5,291.8,235.5,53.7,214.9,429.7,409.1,257.2,240.7,62,424.8,184.5,0,435.3,379.4,254.2,282.1,128.4,406.3,99.5,353,589.1,82.2,102.7,396.1,156.4,344.4,222.9,287.1,373.3,197.7,159.3,442.6,537.8,245.5,108.7,74.4,323.1,444.9,352.4,269.4,312,470.3
"44109",447.9,429.3,148,495,242.9,415.4,388.8,190.2,188,255.3,87.3,227.7,413.6,217.6,483.3,566.1,400.8,269.6,247.4,508.4,535.1,174.6,536.1,238.7,313.9,556.9,351.4,373.4,413.6,709.1,365.2,246.1,327.5,111.2,654.1,296.5,253.3,362.8,354,234.8,361,245.6,608.2,194.2,252.9,64.3,446.2,324,316.7,292.4,199.6,235.4,440.7,335.9,415.2,508.8,385,364.3,476.9,646,440.4,121.2,602.7,430,0,300.5,473.5,276.6,397.6,152,517.7,390.9,171.7,500.3,458.3,100.9,316,412.7,267.5,220,127.8,468.5,453.2,341.6,153.3,392.1,513,492.5,343.2,59.9,307.4,253.6,144.7,86
"47001",171.8,342.4,242.1,335.1,435.6,131.3,527.9,408.1,332.2,448,372.9,335,359.9,93.8,199.3,282.1,116.8,468.4,440.2,224.4,643.9,465.7,252.1,434.2,443.3,599,544.1,85.3,588.1,425.1,151.2,474.8,267.3,205,386.7,105.8,446,78.8,537.6,427.5,77,479.2,324.2,452.5,204.4,328.4,261.6,535.5,181,369.3,167.3,274.5,627.3,484.7,399.1,550.8,577.7,557.1,592.8,362,422,396.3,413,376.3,299.3,0,589.7,128.2,463.9,385.7,460.8,583.6,457.3,394.5,459.3,202.3,320.5,128.6,258.3,360.1,352.7,533.6,495.2,146.4,444.4,210.8,341.5,435.2,59.2,262.3,500.6,446.3,291.4,377.1
"54395",500.2,360.8,398.7,321.6,234.3,523.1,105,291.9,305.3,238.1,529.3,325.4,299.1,539.6,525.2,393.7,562.5,265.4,242,439.1,116.6,434.9,408.7,260.2,217.2,119,191.2,507.2,67.6,546.4,662.9,315.6,340.9,484,475.3,618.5,258.4,619.3,121.6,242.2,568.5,327.1,445.4,392.7,425.4,412.3,444.9,256.7,426.8,306.4,475.9,355.2,46.8,153.9,215.9,133.9,284.2,263.5,60.3,483.2,224.5,406.1,423.9,254.3,470.4,585.9,0,488.6,140.8,387.6,303.4,178.7,601.2,321.5,190.4,440.4,290.1,586.9,379.4,278.2,367.6,117.9,163.3,663.6,519.1,465.4,351.1,313.7,529.6,485.7,284.2,228.8,332,451.6
"24322",189.3,273.5,169.3,343,333.2,230.4,429.6,305.7,264.6,345.6,350.8,230.7,261.6,91.6,298.3,381.2,198.3,365.9,337.8,312.7,545.6,423.5,351.1,331.8,339,500.7,441.7,114.8,485.7,524.2,235.7,372.4,169,188.3,485.8,167,343.6,207,435.2,325.1,176.1,409.3,423.3,384.9,98.8,284.4,279.1,433.1,82.7,271,84.3,170.2,529,382.3,300.7,452.5,475.3,454.6,494.5,461.1,323.7,336.6,450.7,278,277.2,128.6,491.4,0,365.6,318.1,365.7,481.2,435.2,348.3,361,178.6,222.2,227.7,154,255.7,285.1,435.3,396.9,212.1,422.3,148.7,357.2,340.5,137.2,240.2,398.2,343.9,223.8,355
"21231",374,234.6,319.1,195.4,194.8,396.8,78.7,222.8,225.7,207.2,460.1,205.2,172.9,439.9,399,267.5,436.3,230.3,199.2,312.9,213.4,383.1,282.5,201.2,96.9,168.5,223.5,381,154.4,420.1,536.7,263.8,214.7,404.4,349,515.3,211.8,493.1,163.8,175.6,442.3,283.3,319.2,341,310.8,337.4,318.7,289,300.6,170.9,389.8,268.2,178,121.8,89.6,120.3,316.5,295.8,143.5,357,102.5,336.9,297.6,128.1,395.4,459.7,140.4,362.4,0,318.4,181.4,239.3,532,195.3,68.4,360.8,163.2,460.6,253.2,198.6,298.4,103.1,64.7,555.4,450,339.2,224.9,187.5,403.4,406.1,259.6,176.6,252.4,382.5
"61001",455.9,400.1,163.3,465.8,157.5,501.2,303.7,105.1,126.3,163.8,207.2,198.5,384.4,304.2,562.1,537.9,469,162.4,153.9,502.6,449.8,115.4,541.8,134.3,233.9,476.9,253.4,385.5,328.2,690.5,451.8,100.8,298.3,220.2,624.9,383.1,151.4,449.3,268.7,149.7,446.8,103.5,589.6,76.8,264.5,90.3,417,181.9,328.7,263.2,240.5,203.4,355.3,250.7,369.6,428.8,265.4,244.8,391.8,627.4,386,84.1,573.5,400.7,148.3,387.1,388.1,317.5,317.6,0,468.4,305.6,279.1,471.1,378.3,204.9,286.8,498.5,271.6,158.3,46.1,383.3,373.2,428.2,197.1,404.2,483.8,463.3,407.9,168.2,180.7,168.5,96.6,129.6
"74010",358.5,190.6,431.4,131.5,347,339.1,240,375,378,359.4,592.8,306.2,128.9,447.7,341.3,209.8,420.8,382.5,351.4,255.2,337.6,535.4,224.8,353.4,249.2,292.7,384.9,388.8,315.7,362.4,482.5,416,209.1,527.8,232.3,523.1,364,460,325.1,327.9,391.1,435.5,261.5,493.2,357.6,465.3,274.7,446.7,308.4,264.7,439.2,342.6,339.4,283.1,116.1,244.5,477.8,457.1,300.3,299.3,91.7,489.2,180.9,100,523.4,459.4,301.8,370.2,182,470.6,0,400.6,677.2,74.4,129.8,484.2,220.5,402.9,311,350.8,450.6,227.3,188.9,501.2,602.2,333.6,167.2,34,411.2,533,411.8,328.8,400.1,534.7
"08105",564.6,462.6,364.4,423.4,154.6,622.7,192.6,212.6,271,158.4,450,307.3,400.9,505.3,627,495.5,590.5,185.8,162.3,540.9,244.4,355.3,510.5,180.5,214.3,280.7,96.1,507,145,648.1,652.9,235.9,407.1,449.7,577,584.2,178.7,619.1,91.7,171.5,568.3,239.1,547.2,313.1,391.1,333,525.8,168.6,450.2,297,441.6,320.9,149.7,141.8,317.6,309.4,165.3,167.2,235.9,585,326.2,326.8,525.6,356,391.1,585.7,180.9,482.1,242.6,308.3,405.1,0,521.9,423.3,292.1,406,339.2,620,392.7,243.9,288.3,272.2,288.4,629.3,439.9,525.7,452.9,415.5,529.4,410.9,198.7,166.4,297.7,372.3
"29232",604.9,582.1,304.9,647.8,371,572.3,516.9,318.4,339.5,383.4,88.7,380.5,566.4,374.5,640.2,719.9,557.7,397.8,375.6,665.3,663.2,246.8,693,366.8,447.1,690.2,479.5,530.4,541.7,866.1,522.1,362.4,480.4,268.1,806.9,453.5,381.4,519.7,482.1,362.9,517.9,346.7,765.2,266.4,409.9,217.1,599,422.6,473.6,445.3,356.5,388.3,568.8,464,568,642,506.1,485.4,605.1,802.9,593.2,209.3,755.5,582.8,170.3,457.4,601.6,433.5,530.8,280.1,670.5,519,0,653.2,591.5,257.8,468.9,569.6,424.4,371.5,258,596.6,586.4,498.6,122.3,549,665.9,645.4,500.1,216.8,423.9,381.7,297.5,156.1
"38185",311.7,172.2,413,64,352.3,271.6,257.1,380.2,369.1,364.7,574.4,295.5,110.5,429.3,273.8,142.3,354.7,387.7,356.7,187.7,354.7,540.6,157.3,358.7,254.4,309.7,401.9,370.4,332.8,294.9,415,421.3,190.7,509.4,161.7,482.4,369.3,392.5,342.1,333.1,323.6,440.8,194,498.5,339.2,446.9,240.4,452,290,265.3,420.7,324.2,356.4,300.1,118.3,261.6,494.4,473.7,317.4,231.8,108.7,494.4,110.3,81.6,505,391.9,318.8,351.7,193,475.9,73.5,417.7,658.8,0,149.3,465.8,221,335.4,292.6,356.1,443,244.4,206,433.6,607.5,315.2,99.7,42.4,357.6,514.6,417.1,334,381.6,539.9
"39300",359.2,206.5,382.1,167.3,257.8,368.7,128,285.8,288.8,270.2,523.1,260.3,144.8,438.5,370.9,239.4,421.5,293.3,262.2,284.8,225.6,446.2,254.4,264.2,160,180.6,272.9,379.6,203.7,392,512.1,326.8,199.9,467.4,305.1,513.9,274.8,489.6,213.1,238.6,420.7,346.3,291.1,404,321.5,400.4,290.6,338.3,299.2,215.5,400.5,295.5,227.3,171.1,70.2,132.5,365.8,345.1,188.3,328.9,53.8,399.9,253.7,103.5,458.4,458.2,189.7,361,70,381.4,132.8,288.6,595,151.4,0,423.8,174.5,432.6,263.9,261.6,361.4,115.3,76.9,530.8,513,324.4,196.8,143.6,402,469.1,322.6,239.6,315.4,445.5
"79191",351.1,393.1,63.3,458.8,256.8,320.1,358.9,229.3,153.4,269.2,175.5,196.5,377.4,122.3,388,470.9,305.5,289.6,261.4,413.1,546.4,268.3,440.8,255.4,279.3,522.3,365.3,276.6,409.3,613.9,269.9,296,291.4,55.4,575.5,201.3,267.2,267.5,358.8,248.7,265.8,300.4,513,273.7,156,131,410,356.7,219.8,261.2,102.7,165.2,454.6,305.9,379,474.1,398.9,378.3,447,550.7,404.2,199,566.5,393.8,102,205.2,443.9,179.7,362.9,206.9,481.5,404.9,260,464.2,423.6,0,282.2,317.4,182.9,185.4,173.9,438.5,418.5,246.4,247,295.2,476.9,456.4,248,64.9,321.8,267.5,112.6,179.7
"03190",239.4,183.6,224.9,224.1,197.7,343.5,227.6,213.6,180.3,210.1,385.6,93.3,159,294.2,345.7,296.2,301.7,233.2,202.1,286.2,343.6,386.1,311.2,204.2,148.7,298.7,303.7,235.3,303.3,448.9,391,266.8,81.8,321.4,377.8,369.6,214.8,347.4,266.3,178.6,296.6,286.3,348,343.9,162.1,258.1,200.5,297.4,154.9,51.9,241.1,136.2,327,213.4,112.2,250.5,339.8,319.2,292.4,385.7,137.4,305.7,326.4,156.8,316.2,314,289.4,216.7,163,287.2,219.8,337.3,470,224,174.7,277.8,0,348.3,104.5,168,254.2,233.3,194.9,409.7,418.7,204.6,253.7,216.2,257.7,326.5,262.5,179.5,192.9,351.2
"09122",165.2,335.8,346.3,278.1,470.7,74.3,525.1,443.2,405.5,483.1,486.1,368.2,357.4,207,135.7,225.1,103.8,503.4,475.3,167.3,638.8,578.9,195,469.3,476.5,593.9,579.2,134.2,600.8,368.1,128.3,509.9,300.5,318.2,329.7,206.4,481.1,129.2,572.7,462.6,60.2,546.8,267.2,565.1,237.6,441.6,255,570.6,214.2,402.5,280.6,307.7,624.5,519.8,386.4,545.7,612.8,592.1,589.9,304.9,392.9,509.5,356,345.7,412.6,128.6,586.9,228.2,461.1,498.2,403.8,618.7,570.6,337.5,433.5,315.5,353.7,0,291.5,393.2,465.3,528.5,490.1,146.9,557.6,244.5,284.5,378.2,94.3,375.5,535.7,481.4,403.9,490.3
"23096",254.1,216,126.5,281.7,243,295.3,317.2,215.5,177.8,255.4,338.7,112.5,200.2,230.9,363.2,353.8,263.1,275.7,247.6,318.5,433.2,377.3,357.7,241.6,239.8,388.3,351.5,179.6,392.9,506.4,335.3,282.2,114.2,223,440.8,309.8,253.4,291.7,345,234.9,240.9,319.1,405.5,338.7,63.7,244.3,232.9,342.9,122.8,143.7,142.7,80,416.6,292.1,201.8,340.1,385.1,364.4,382,443.2,227,290.4,389.4,216.6,265.2,258.3,379,154.7,253.2,271.9,304.3,391,423.1,287,264.3,179.4,105.1,292.6,0,165.5,238.9,322.9,284.5,354,403.5,198.3,299.7,279.2,202,228.1,308,253.7,177.6,335.9
"45234",336.7,281,142.5,346.7,92.9,394.8,195,65.4,49.1,105.3,288.2,79.4,265.2,283.4,443,418.8,362.6,125.7,97.5,383.5,382.5,263.4,422.7,91.5,115.3,358.4,201.4,279.1,245.4,571.4,431,132.1,179.2,227.8,505.8,362.3,103.3,391.2,194.9,84.8,340.4,169,470.5,224.8,163.2,160.7,297.9,192.8,222.3,130.7,219.7,93,290.7,142,251,310.2,235,214.4,283.1,508.3,267.4,176.4,454.4,281.6,218.8,357.8,280,254.2,199,157.9,349.8,240.9,371.5,352,259.7,184.1,167.7,392.1,164.8,0,125,274.6,254.6,407.4,289.5,297.8,364.7,344.2,301.5,229.5,157.9,103.6,75.8,222
"72181",422.5,366.7,129.8,432.4,137,467.8,282.9,84.4,92.9,149.4,187.6,165.1,350.9,270.8,528.7,504.5,435.6,163.8,141.6,469.2,429.3,150.2,508.4,132.8,213.2,456.2,245.5,352.1,307.7,657.1,418.3,138.8,264.9,197.1,591.5,349.7,147.4,415.9,248.2,128.9,413.4,138.3,556.2,111.6,231.1,67.1,383.6,216.7,295.3,229.8,207.1,170,334.8,230,348.9,408,279.1,258.5,371.1,594,365.2,64.4,540.1,367.3,125.2,353.7,367.6,284.1,296.8,44.7,447.6,285.1,259.5,437.7,357.5,171.5,253.4,465.1,238.2,124.9,0,362.6,352.4,394.8,177.4,370.8,450.4,429.9,374.5,145,201.5,147.7,63.1,109.9
"70550",444.8,302.8,393.4,263.6,251.1,465.1,98.4,286.7,300.1,261.3,524,300.5,241.1,510.6,467.2,335.7,507,288.6,263.4,381.1,154,447.4,350.7,265.5,192.3,109,250.5,451.7,168,488.4,607.5,328.1,285.5,478.7,401.4,586,276.1,563.9,190.7,237,513,347.5,387.4,405.2,381.5,407.1,386.9,315.9,371.3,251,460.5,349.9,160.7,148.7,160.4,56.7,343.5,322.8,75.7,425.2,150.1,400.9,350,198.8,465.1,530.4,117,433.1,103.9,382.4,229.1,266.2,595.9,247.7,116,435.1,234.6,528.9,324,273,362.4,0,47.8,626.1,513.9,410,293.1,239.9,474.2,480.5,317.2,223.6,326.7,446.4
"25056",406.3,264.4,376,225.1,251.6,426.6,123.4,279.6,282.6,264.1,517,262.1,202.7,472.2,428.7,297.2,468.6,287.1,256,342.6,160.5,440,312.2,258.1,153.8,115.6,268.2,413.3,199.1,449.9,569,320.7,247,461.3,363,547.6,268.7,525.4,208.4,232.5,474.6,340.2,349,397.9,343.1,394.2,348.5,333.7,332.9,212.5,422.1,317.1,205.4,166.4,121.9,67.4,361.2,340.5,120.5,386.7,111.7,393.8,311.6,160.3,452.3,491.9,161.7,394.6,65.4,375.3,190.6,284,588.9,209.2,77.6,417.6,196.2,490.4,285.5,255.5,355.3,47.4,0,587.7,506.8,371.5,254.7,201.4,435.7,463,316.5,233.4,309.3,439.3
"64445",233.2,403.8,283.5,374.6,477,170.8,579,449.5,373.5,489.4,414.3,416.7,453.4,135.1,238.7,321.6,171.8,509.7,481.5,263.8,735.3,507.1,291.5,475.6,499.4,690.4,585.5,194.6,629.5,464.6,30.3,516.2,360.9,246.4,426.2,67.4,487.4,107.3,578.9,468.9,120.4,520.6,363.7,493.9,286.2,369.7,323,576.9,274.6,462.9,208.7,359.6,674.8,526.1,482.9,642.2,619.1,598.4,667.2,401.5,489.4,437.7,452.5,442.2,340.7,143.2,664.1,211,557.5,427.1,500.3,625,498.7,434,530,243.7,414.1,145.5,343.4,405.5,394.1,625,586.6,0,485.8,304.9,381,474.7,154.7,303.7,542,487.7,332.7,418.5
"22278",587.2,531.4,289.9,597.1,289,557.6,435,236.4,257.6,301.5,104.7,329.8,515.7,359.9,625.5,669.2,543.1,295.5,293.6,633.9,581.3,136.3,673.1,284.9,365.2,608.2,383.5,514.6,459.8,821.8,507.4,251.9,429.6,253.4,756.2,438.8,293.9,505,400.2,281,503.3,236.2,720.9,156,393.5,175.5,548.3,312.1,457.8,394.5,341.8,334.7,486.8,382,500.9,560.1,395.6,375,523.1,758.7,517.3,127.4,704.8,532.1,149.7,442.7,519.7,418.8,448.9,198.2,599.7,437.1,123.3,602.4,509.6,243.1,418.1,554.9,402.9,289.6,176.1,514.7,504.5,483.9,0,533.3,615.1,594.6,485.5,202.2,313.4,299.8,227.9,73.9
"15014",93.6,160.6,250.3,259.1,374.7,247.6,400.3,347.2,309.5,387.1,460.9,240.5,212.4,225.7,263.1,277.1,155.9,407.4,379.2,203.6,516.3,507.7,247.1,373.3,352.7,471.4,483.2,127.8,476,420.2,287.6,413.9,133.2,322.4,381.8,301.1,385.1,244,470.3,366.6,193.2,450.8,319.3,469.1,141.6,368,140.8,474.6,79.7,255.9,223.2,211.7,499.7,417.5,261.6,423.2,516.8,496.1,465.2,357,284.5,420.7,404.5,238.8,387.4,210.6,462.1,148.2,336.3,402.2,326.6,522.7,545.4,309.2,321.9,288.8,207.1,244.9,195.5,297.2,369.3,406,367.6,306.3,532.5,0,244.3,301.4,154.3,350.4,439.7,383.5,307.9,465.2
"07186",230,96.9,420.6,40.4,382.7,217.9,287.5,410.7,376.7,395.1,582,303.1,119.8,416.6,220,88.5,292.3,418.1,387.1,133.9,401.1,571,103.5,389.1,284.8,356.2,432.3,331.7,363.2,241.2,361.2,451.7,195.8,517,201.7,428.7,399.7,338.8,372.5,363.5,269.8,471.2,140.3,528.9,346.1,454.5,146.2,482.4,297,295.7,427.7,331.8,386.8,330.5,148.7,308.1,524.8,504.1,352.3,178,155.2,502.1,165.5,108,512.6,338.2,349.2,358.7,223.4,483.6,166.1,448.1,666.4,99.8,195.8,473.4,251.4,281.7,300.2,364.4,450.6,290.8,252.5,379.9,615.1,243.9,0,140.5,303.9,522.2,447.5,364.5,389.2,547.6
"73065",334.4,166.5,407.3,102.4,346.6,310,251.4,374.6,363.4,359,568.7,289.8,104.8,423.6,312.2,180.7,393.1,382,351,226.1,349,534.9,195.7,353,248.7,304.1,396.2,364.7,327.1,333.3,453.4,415.6,185,503.7,200.8,499,363.6,430.9,336.4,327.4,362,435.1,232.4,492.8,333.5,441.2,250.6,446.3,284.3,259.6,415,318.5,350.7,294.4,112.6,255.9,488.7,468,311.7,270.2,103,488.7,149.4,75.9,499.3,430.3,313.1,346.1,187.3,470.2,34.3,412,653.1,42.9,143.7,460.1,215.3,373.8,286.9,350.4,437.3,238.7,200.3,472,601.8,309.5,138.1,0,387.1,508.9,411.4,328.4,375.9,534.2
"82121",114.6,285.2,255.8,301,380.2,97.2,470.7,352.8,315.1,392.7,415.8,277.8,302.6,136.7,165.1,248,65.3,413,384.8,190.2,586.7,508.6,217.9,378.9,386.1,541.7,488.7,43.8,532.7,391,137.3,419.4,210.1,247.9,352.6,148.7,390.6,91.6,482.2,372.2,42.9,456.4,290.1,474.6,147.2,371.3,204.4,480.2,123.8,312.1,210.2,217.2,570,429.4,341.8,493.6,522.3,501.7,535.5,327.9,364.7,426.3,378.9,319,342.2,58.3,532.4,137.7,406.6,407.8,406.8,528.3,500.2,360.4,402.1,245.2,263.3,94.5,201,302.8,374.8,476.4,438,155.9,487.3,154,307.4,381.6,0,305.2,445.2,391,313.5,420
"85191",410.3,440,110.3,505.7,263,377.7,404.2,210.4,198.7,275.4,132.8,238.4,424.3,179.9,445.6,528.5,363.2,289.8,267.6,470.7,555.3,225.7,498.4,258.8,324.6,567.6,371.5,335.8,433.7,671.5,327.5,266.2,338.2,73.5,633.1,258.9,273.4,325.1,374.2,254.9,323.4,265.7,570.6,239,215.3,88.7,456.9,344.1,279,303.1,161.9,212.2,460.8,351.3,425.9,519.5,405.1,384.5,492.4,608.4,451.1,156.6,613.4,440.7,59.3,262.8,489.3,238.9,408.3,172.2,528.4,411.1,217.3,511,469,63.2,326.7,375,229.8,230.7,148,483.9,463.9,304,204.3,354.5,523.7,503.2,305.6,0,327.5,273.8,155.4,137.1
"60057",477.8,422,277.5,417.2,74.3,535.8,238.1,125.1,184.2,58.5,351.9,220.4,394.7,418.4,584.1,489.3,503.6,45.3,64.2,524.5,347.7,206.5,504.3,76.6,175.7,383.9,111.5,420.1,226.2,641.9,566,98.3,320.2,362.8,570.8,497.4,62.7,532.3,166.6,93.3,481.4,83,541,164.3,304.2,245.5,438.9,46,363.4,218.6,354.7,234,253.2,185.2,311.4,370.6,125.2,104.5,326.3,578.8,327.8,239.3,519.4,349.8,303.5,498.8,286.1,395.2,259.4,181.4,410.2,194.5,423.8,417.1,320.1,319.2,260.9,533.1,305.9,157,200.8,317.8,315,542.5,314,438.8,446.7,409.3,442.6,323.4,0,101,210.8,275.8
"77288",415.1,359.3,225.6,334.4,37.1,483.9,146.2,73.9,132.2,47.2,311.2,154.3,311.9,366.5,521.4,406.5,451.7,74.6,50.6,451.8,307.7,234.5,421.5,52.6,92.9,324.5,129.8,368.2,182.1,559.1,514.1,115.2,257.5,310.9,488,445.4,63.2,480.3,126.6,24.1,429.5,134.7,458.2,192.4,252.3,194.2,376.2,138.1,311.4,135.8,302.8,182.1,213.2,93.3,228.6,281.2,174.9,154.2,234.4,496,245,188,436.6,267,252.3,446.9,230.1,343.3,176.6,169.5,327.4,163.5,383.1,334.3,237.3,267.3,178,481.2,253.9,105.1,149.5,225.9,232.2,490.5,301.1,380.3,363.9,326.5,390.6,272.1,103.2,0,158.9,233.6
"37261",361.5,305.7,68.9,371.4,147.5,406.8,249.6,120.1,44.1,159.9,212.5,104.2,290,209.8,467.8,443.5,374.7,180.3,152.1,408.3,437.1,203,447.5,146.1,170,413,256,291.2,300,596.2,357.4,186.7,204,154.2,530.5,288.8,157.9,355,249.5,139.4,352.5,191.2,495.3,164.4,170.1,85,322.7,247.4,234.4,168.9,146.1,109,345.3,196.7,291.6,364.8,289.6,269,337.7,533,316.8,116.1,479.1,306.4,143,292.7,334.7,223.1,253.6,97.6,394.1,295.6,296.9,376.8,314.3,110.6,192.5,404.1,177.3,76.1,64.6,329.3,309.2,333.9,229.2,309.9,389.5,369,313.6,153.7,212.5,158.3,0,161.6
"35238",519,463.2,223.6,528.9,220.9,491.4,366.8,168.2,189.4,233.3,84.3,261.6,447.5,293.6,559.3,601,476.8,247.6,225.4,565.8,513.1,98.7,604.9,216.7,297,540,329.4,448.3,391.6,753.6,441.2,214.3,361.4,187.2,688,372.5,231.3,438.8,332,212.8,437,198.6,652.7,118.3,327.3,107.9,480.1,274.4,391.5,326.3,275.6,266.5,418.7,313.9,432.7,491.9,357.9,337.3,454.9,690.5,449.1,59.2,636.6,463.9,83.4,376.5,451.5,352.6,380.7,130,531.5,368.9,156.2,534.2,441.4,176.9,349.9,488.7,334.7,221.4,107.9,446.5,436.3,417.6,74.2,467,546.9,526.4,419.2,135.9,275.7,231.6,159.7,0
